region,province,daire,type,parti,candidat,voix,sieges
"كلميم -واد نون","كلميم","كلميم","محلية","حزب الاستقلال","صلاح الدين فهدي","2635","0"
"كلميم -واد نون","كلميم","كلميم","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","محمد عبد الله الكوا","1001","0"
"كلميم -واد نون","كلميم","كلميم","محلية","حزب الأصالة والمعاصرة","حمدي العمري","911","0"
"كلميم -واد نون","كلميم","كلميم","محلية","حزب الحركة الديمقراطية الاجتماعية","الحسن بنحمو","444","0"
"كلميم -واد نون","كلميم","كلميم","محلية","حزب التقدم والاشتراكية","عبد الباقي مناضل","427","0"
"كلميم -واد نون","كلميم","كلميم","محلية"," حزب النهضة والفضيلة","عبد العاطي بدوح","333","0"
"كلميم -واد نون","كلميم","كلميم","محلية","حزب اليسار الأخضر المغربي","الحسن حسون","233","0"
"كلميم -واد نون","كلميم","كلميم","محلية","حزب الأمل","مبارك حيكون","224","0"
"كلميم -واد نون","كلميم","كلميم","محلية","حزب الديمقراطيين الجدد","الوافي خفياف","202","0"
"كلميم -واد نون","كلميم","كلميم","محلية","حزب الحركة الشعبية","فهد شكراد","175","0"
"كلميم -واد نون","كلميم","كلميم","محلية","تحالف العهد و التجديد","رشيد المسكيني","125","0"
"كلميم -واد نون","كلميم","كلميم","محلية","حزب الحرية والعدالة الاجتماعية","عمر بيه","113","0"
"كلميم -واد نون","كلميم","كلميم","محلية","حزب الشورى والاستقلال","مولود بنعمر","25","0"
"سوس- ماسة","طاطا","طاطا","محلية","حزب التجمع الوطني للأحرار","مصطفى تضومانت","10114","1"
"سوس- ماسة","طاطا","طاطا","محلية","حزب الاستقلال","الحسين بوزحاي","9863","1"
"سوس- ماسة","طاطا","طاطا","محلية","حزب الأصالة والمعاصرة","حسان التابي","7420","0"
"سوس- ماسة","طاطا","طاطا","محلية","حزب العدالة والتنمية","محمد الراجي","5675","0"
"سوس- ماسة","طاطا","طاطا","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","محمد جاج","657","0"
"سوس- ماسة","طاطا","طاطا","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","كريم الحدان","381","0"
"سوس- ماسة","طاطا","طاطا","محلية","حزب الحركة الديمقراطية الاجتماعية","مولاي الطاهر البلغيتي","280","0"
"سوس- ماسة","طاطا","طاطا","محلية","حزب الاتحاد الدستوري","احمد نظيف","231","0"
"سوس- ماسة","طاطا","طاطا","محلية","حزب اليسار الأخضر المغربي","بوبكر اعرام","120","0"
"سوس- ماسة","طاطا","طاطا","محلية","حزب التقدم والاشتراكية","اسماعيل بلشيش","106","0"
"كلميم -واد نون","أسا - الزاك","أسا - الزاك","محلية","حزب الأصالة والمعاصرة","رشيد التامك","4916","1"
"كلميم -واد نون","أسا - الزاك","أسا - الزاك","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","حامدي وايسي","3070","1"
"كلميم -واد نون","أسا - الزاك","أسا - الزاك","محلية","حزب الاتحاد الدستوري","محمد ابيدار","1604","0"
"كلميم -واد نون","أسا - الزاك","أسا - الزاك","محلية","حزب الحركة الشعبية","الرباني ويسي","492","0"
"كلميم -واد نون","أسا - الزاك","أسا - الزاك","محلية","حزب جبهة القوى الديمقراطية","ابراهيم الغلى","491","0"
"كلميم -واد نون","أسا - الزاك","أسا - الزاك","محلية","حزب العدالة والتنمية","شغالي حريش","439","0"
"كلميم -واد نون","أسا - الزاك","أسا - الزاك","محلية","حزب التقدم والاشتراكية","محمود اطويف","121","0"
"كلميم -واد نون","أسا - الزاك","أسا - الزاك","محلية","حزب الاستقلال","بشري بولخير","114","0"
"كلميم -واد نون","أسا - الزاك","أسا - الزاك","محلية","حزب التجمع الوطني للأحرار","سالم بوكيودي","62","0"
"كلميم -واد نون","أسا - الزاك","أسا - الزاك","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","عالي ميسين","48","0"
"العيون- الساقية الحمراء","السمارة","السمارة","محلية","حزب الأصالة والمعاصرة","مولاي زبير حبدي","8089","1"
"العيون- الساقية الحمراء","السمارة","السمارة","محلية","حزب الاستقلال","سيدي حمد الشيكر","4987","1"
"العيون- الساقية الحمراء","السمارة","السمارة","محلية","حزب العدالة والتنمية","لحبيب الكنتاوي","1956","0"
"العيون- الساقية الحمراء","السمارة","السمارة","محلية","حزب التقدم والاشتراكية","سعيد  هل عبدالرحمان","447","0"
"العيون- الساقية الحمراء","السمارة","السمارة","محلية","حزب الشورى والاستقلال","مولود الصبار","306","0"
"العيون- الساقية الحمراء","السمارة","السمارة","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","محمد بنمومن","301","0"
"العيون- الساقية الحمراء","السمارة","السمارة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","رجاء المروسي","165","0"
"العيون- الساقية الحمراء","السمارة","السمارة","محلية","حزب التجمع الوطني للأحرار","للاالعالية سيبا","81","0"
"العيون- الساقية الحمراء","السمارة","السمارة","محلية","حزب البيئة والتنمية المستدامة","وليد المكاوي","18","0"
"العيون- الساقية الحمراء","السمارة","السمارة","محلية","حزب جبهة القوى الديمقراطية","البشير الدب","16","0"
"العيون- الساقية الحمراء","السمارة","السمارة","محلية","حزب العمل","السالكة ادا","15","0"
"العيون- الساقية الحمراء","السمارة","السمارة","محلية","حزب الوحدة والديمقراطية","محمد علي باني","11","0"
"كلميم -واد نون","طانطان","طانطان","محلية","حزب الاستقلال","السالك بولون","7871","1"
"كلميم -واد نون","طانطان","طانطان","محلية","حزب الأصالة والمعاصرة","عبد الله أبركى","5286","1"
"كلميم -واد نون","طانطان","طانطان","محلية","حزب العدالة والتنمية","بوجمعة بحار","4505","0"
"كلميم -واد نون","طانطان","طانطان","محلية","حزب الحركة الديمقراطية الاجتماعية","اسامة افوشال","1824","0"
"كلميم -واد نون","طانطان","طانطان","محلية","حزب التجمع الوطني للأحرار","زين العابدين شرف الدين","889","0"
"كلميم -واد نون","طانطان","طانطان","محلية"," حزب النهضة والفضيلة","محمد  الدي ","684","0"
"كلميم -واد نون","طانطان","طانطان","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","عبد المالك لديغبي","369","0"
"كلميم -واد نون","طانطان","طانطان","محلية","حزب الاتحاد الدستوري","اعزيزة شقواري","296","0"
"كلميم -واد نون","طانطان","طانطان","محلية","حزب جبهة القوى الديمقراطية","سلامة لعرايش","220","0"
"كلميم -واد نون","طانطان","طانطان","محلية","حزب العمل","سيدي محمد الدي","76","0"
"كلميم -واد نون","طانطان","طانطان","محلية","حزب الأمل","حسن الضميري","70","0"
"كلميم -واد نون","طانطان","طانطان","محلية","تحالف العهد و التجديد","البيشير بونعاج","42","0"
"كلميم -واد نون","طانطان","طانطان","محلية","حزب التقدم والاشتراكية","زنيب ابوه","29","0"
"الرباط -سلا -القنيطرة","القنيطرة","القنيطرة","محلية","حزب العدالة والتنمية","عزيز رباح","36137","2"
"الرباط -سلا -القنيطرة","القنيطرة","القنيطرة","محلية","حزب الأصالة والمعاصرة","فوزي الشعبي","20431","1"
"الرباط -سلا -القنيطرة","القنيطرة","القنيطرة","محلية","حزب التجمع الوطني للأحرار","بوسلهام الديش","10073","1"
"الرباط -سلا -القنيطرة","القنيطرة","القنيطرة","محلية","حزب الاتحاد الدستوري","الحسين الرحوية ","9727","0"
"الرباط -سلا -القنيطرة","القنيطرة","القنيطرة","محلية","تحالف العهد و التجديد","الكرديع أسامة","6525","0"
"الرباط -سلا -القنيطرة","القنيطرة","القنيطرة","محلية","حزب الاستقلال","عبد الله الورثي","6487","0"
"الرباط -سلا -القنيطرة","القنيطرة","القنيطرة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","عبدالصمد لخضر","6165","0"
"الرباط -سلا -القنيطرة","القنيطرة","القنيطرة","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","عامر النميش","3324","0"
"الرباط -سلا -القنيطرة","القنيطرة","القنيطرة","محلية","حزب البيئة والتنمية المستدامة","ادريس السدراوي","1790","0"
"الرباط -سلا -القنيطرة","القنيطرة","القنيطرة","محلية","حزب الحركة الشعبية","محمد كني","1300","0"
"الرباط -سلا -القنيطرة","القنيطرة","القنيطرة","محلية","حزب التقدم والاشتراكية","عائشة بنمحمدي","600","0"
"الرباط -سلا -القنيطرة","القنيطرة","القنيطرة","محلية","حزب الاتحاد المغربي للديمقراطية","ابراهيم ازمارنة","520","0"
"الرباط -سلا -القنيطرة","القنيطرة","القنيطرة","محلية"," حزب النهضة والفضيلة","ادريس ميس","408","0"
"الرباط -سلا -القنيطرة","القنيطرة","القنيطرة","محلية","حزب العمل","ياسين البصري","151","0"
"الرباط -سلا -القنيطرة","القنيطرة","القنيطرة","محلية","حزب الوسط الاجتماعي","منير كعيبر","138","0"
"الرباط -سلا -القنيطرة","القنيطرة","القنيطرة","محلية","حزب جبهة القوى الديمقراطية","جواد ابريطع","129","0"
"الرباط -سلا -القنيطرة","القنيطرة","الغرب","محلية","حزب العدالة والتنمية","سيدي حسن البحراوي","13953","1"
"الرباط -سلا -القنيطرة","القنيطرة","الغرب","محلية","حزب التجمع الوطني للأحرار","جواد غريب","11930","1"
"الرباط -سلا -القنيطرة","القنيطرة","الغرب","محلية","حزب الاتحاد الدستوري","بلعسال شاوي","9194","1"
"الرباط -سلا -القنيطرة","القنيطرة","الغرب","محلية","حزب الأصالة والمعاصرة","عبد العزيز  بوحسيني","8733","0"
"الرباط -سلا -القنيطرة","القنيطرة","الغرب","محلية","حزب الاستقلال","عبد الحق بدوي","8214","0"
"الرباط -سلا -القنيطرة","القنيطرة","الغرب","محلية","حزب الحركة الديمقراطية الاجتماعية","ادريس كحيل","5848","0"
"الرباط -سلا -القنيطرة","القنيطرة","الغرب","محلية","حزب الحركة الشعبية","فاطنة الكحيل","4882","0"
"الرباط -سلا -القنيطرة","القنيطرة","الغرب","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","محمد بن عائشة","4498","0"
"الرباط -سلا -القنيطرة","القنيطرة","الغرب","محلية","حزب التقدم والاشتراكية","نور الدين الخيال","532","0"
"الرباط -سلا -القنيطرة","القنيطرة","الغرب","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","نور الدين هرماز","285","0"
"الرباط -سلا -القنيطرة","القنيطرة","الغرب","محلية","حزب جبهة القوى الديمقراطية","بوعائشة التومي","265","0"
"الرباط -سلا -القنيطرة","القنيطرة","الغرب","محلية","حزب اليسار الأخضر المغربي","طارق بالقاضي","63","0"
"الرباط -سلا -القنيطرة","سيدي قاسم","سيدي قاسم","محلية","حزب التقدم والاشتراكية","احمد الغزوي","19075","1"
"الرباط -سلا -القنيطرة","سيدي قاسم","سيدي قاسم","محلية","حزب الأصالة والمعاصرة","السعد ابن زروال","16783","1"
"الرباط -سلا -القنيطرة","سيدي قاسم","سيدي قاسم","محلية","حزب الاستقلال","محمد الحافظ","12021","1"
"الرباط -سلا -القنيطرة","سيدي قاسم","سيدي قاسم","محلية","حزب العدالة والتنمية","احمد الهيقي","9252","1"
"الرباط -سلا -القنيطرة","سيدي قاسم","سيدي قاسم","محلية","حزب الاتحاد الدستوري","عبد الرحمان حرفي","7837","1"
"الرباط -سلا -القنيطرة","سيدي قاسم","سيدي قاسم","محلية","تحالف العهد و التجديد","محمد لعسل","7631","0"
"الرباط -سلا -القنيطرة","سيدي قاسم","سيدي قاسم","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","عبد العزيز لعلج","5862","0"
"الرباط -سلا -القنيطرة","سيدي قاسم","سيدي قاسم","محلية","حزب البيئة والتنمية المستدامة","عبد النبي عيدودي","5653","0"
"الرباط -سلا -القنيطرة","سيدي قاسم","سيدي قاسم","محلية","حزب التجمع الوطني للأحرار","المصطفى الخضر","3599","0"
"الرباط -سلا -القنيطرة","سيدي قاسم","سيدي قاسم","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","الحسن ابن فراجي","2706","0"
"الرباط -سلا -القنيطرة","سيدي قاسم","سيدي قاسم","محلية","حزب الحركة الشعبية","عبد الله بنعبد السلام","1932","0"
"الرباط -سلا -القنيطرة","سيدي قاسم","سيدي قاسم","محلية","حزب الديمقراطيين الجدد","محمد امين البعتلاوي","1065","0"
"الرباط -سلا -القنيطرة","سيدي قاسم","سيدي قاسم","محلية","حزب اليسار الأخضر المغربي","الياس الوكيلي","544","0"
"الرباط -سلا -القنيطرة","سيدي قاسم","سيدي قاسم","محلية","حزب المجتمع الديمقراطي","محمد الشقافي","286","0"
"الرباط -سلا -القنيطرة","سيدي قاسم","سيدي قاسم","محلية","حزب جبهة القوى الديمقراطية","محمد بلحجلة","286","0"
"العيون- الساقية الحمراء","العيون","العيون","محلية","حزب الاستقلال","مولاي حمدي ولد الرشيد","26827","1"
"العيون- الساقية الحمراء","العيون","العيون","محلية","حزب الأصالة والمعاصرة","سيدي محمد سالم الجماني","21572","1"
"العيون- الساقية الحمراء","العيون","العيون","محلية","حزب العدالة والتنمية","ابراهيم الضعيف","8424","1"
"العيون- الساقية الحمراء","العيون","العيون","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","حسن الدرهم","6239","0"
"العيون- الساقية الحمراء","العيون","العيون","محلية","حزب الحركة الشعبية","محمد بوتباع","2258","0"
"العيون- الساقية الحمراء","العيون","العيون","محلية","حزب الأمل","المهدي الكيرع","272","0"
"العيون- الساقية الحمراء","العيون","العيون","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","ابراهيم عبان","228","0"
"العيون- الساقية الحمراء","العيون","العيون","محلية","حزب الحركة الديمقراطية الاجتماعية","السالك الكويز","159","0"
"العيون- الساقية الحمراء","العيون","العيون","محلية","حزب التقدم والاشتراكية","هشام رءوف","158","0"
"العيون- الساقية الحمراء","العيون","العيون","محلية","حزب الشورى والاستقلال","محمد الجامعي","131","0"
"العيون- الساقية الحمراء","العيون","العيون","محلية","حزب الديمقراطيين الجدد","داهي اباه","129","0"
"العيون- الساقية الحمراء","العيون","العيون","محلية","حزب جبهة القوى الديمقراطية","محمد يعقوب كركوب","110","0"
"العيون- الساقية الحمراء","العيون","العيون","محلية","حزب الوسط الاجتماعي","مولاي مبارك الموساوي","83","0"
"العيون- الساقية الحمراء","العيون","العيون","محلية","حزب الحرية والعدالة الاجتماعية","امبارك بربوش","62","0"
"العيون- الساقية الحمراء","العيون","العيون","محلية","حزب العمل","سيدي احمد صالا","34","0"
"العيون- الساقية الحمراء","العيون","العيون","محلية","حزب المجتمع الديمقراطي","ماء العينين احسين","34","0"
"العيون- الساقية الحمراء","العيون","العيون","محلية","حزب البيئة والتنمية المستدامة","لبات السباعي","34","0"
"العيون- الساقية الحمراء","العيون","العيون","محلية","حزب الاتحاد المغربي للديمقراطية","الحسين هدي","23","0"
"العيون- الساقية الحمراء","العيون","العيون","محلية","الحزب الديمقراطي الوطني","خديجة التوبالي","9","0"
"العيون- الساقية الحمراء","بوجدور","بوجدور","محلية","حزب الاستقلال","عبد العزيز ابا","5034","1"
"العيون- الساقية الحمراء","بوجدور","بوجدور","محلية","حزب الأصالة والمعاصرة","عبد الله اد بدا","4993","1"
"العيون- الساقية الحمراء","بوجدور","بوجدور","محلية","حزب الحركة الشعبية","سيدي ابراهيم خي","4914","0"
"العيون- الساقية الحمراء","بوجدور","بوجدور","محلية","حزب العدالة والتنمية","مصطفى بن بلال","1912","0"
"العيون- الساقية الحمراء","بوجدور","بوجدور","محلية","حزب التجمع الوطني للأحرار","يونس المنتصر","126","0"
"العيون- الساقية الحمراء","بوجدور","بوجدور","محلية","حزب التقدم والاشتراكية","عمار وعموا","58","0"
"العيون- الساقية الحمراء","بوجدور","بوجدور","محلية","حزب البيئة والتنمية المستدامة","الحسين الغازي","16","0"
"العيون- الساقية الحمراء","بوجدور","بوجدور","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","دنيا مكرس","16","0"
"العيون- الساقية الحمراء","بوجدور","بوجدور","محلية","حزب الحرية والعدالة الاجتماعية","احمد  النصري","9","0"
"مراكش- آسفي","شيشاوة","شيشاوة","محلية","حزب الأصالة والمعاصرة","مولاي هشام المهاجري","29531","2"
"مراكش- آسفي","شيشاوة","شيشاوة","محلية","حزب العدالة والتنمية","حمز الصوفي","13745","1"
"مراكش- آسفي","شيشاوة","شيشاوة","محلية","حزب الاستقلال","عبد الغاني جناح","10921","1"
"مراكش- آسفي","شيشاوة","شيشاوة","محلية","حزب الحركة الشعبية","خالد اعمارة","8156","0"
"مراكش- آسفي","شيشاوة","شيشاوة","محلية","حزب التقدم والاشتراكية","الحسين بن لكطو","6338","0"
"مراكش- آسفي","شيشاوة","شيشاوة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","نور الدين النوري","4877","0"
"مراكش- آسفي","شيشاوة","شيشاوة","محلية","حزب التجمع الوطني للأحرار","عبد الصمد اكداش","4447","0"
"مراكش- آسفي","شيشاوة","شيشاوة","محلية","حزب الاتحاد الدستوري","علي رحيمي","4414","0"
"مراكش- آسفي","شيشاوة","شيشاوة","محلية","حزب جبهة القوى الديمقراطية","صالح بسكري","1900","0"
"مراكش- آسفي","شيشاوة","شيشاوة","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","عبد الحكيم الرزيكي","364","0"
"مراكش- آسفي","شيشاوة","شيشاوة","محلية","حزب الحرية والعدالة الاجتماعية","يونس خدام","202","0"
"مراكش- آسفي","شيشاوة","شيشاوة","محلية","تحالف العهد و التجديد","بوجمعة الكمرة","154","0"
"مراكش- آسفي","الحوز","الحوز","محلية","حزب الأصالة والمعاصرة","محمد كمال العراقي","31729","1"
"مراكش- آسفي","الحوز","الحوز","محلية","حزب العدالة والتنمية","مراد لكورش","26305","1"
"مراكش- آسفي","الحوز","الحوز","محلية","حزب الاستقلال","��حمد ادموسى","13084","1"
"مراكش- آسفي","الحوز","الحوز","محلية","حزب التجمع الوطني للأحرار","ايدار انجار","10555","1"
"مراكش- آسفي","الحوز","الحوز","محلية","حزب الاتحاد الدستوري","ابراهيم اتكارت","9420","0"
"مراكش- آسفي","الحوز","الحوز","محلية","حزب الحركة الشعبية","عبدالعزيز ايت عدي","7574","0"
"مراكش- آسفي","الحوز","الحوز","محلية","حزب التقدم والاشتراكية","احمد علا","1452","0"
"مراكش- آسفي","الحوز","الحوز","محلية","حزب الوحدة والديمقراطية","محماد ايت امبارك","1401","0"
"مراكش- آسفي","الحوز","الحوز","محلية","حزب الديمقراطيين الجدد","محماد الحيان","1347","0"
"مراكش- آسفي","الحوز","الحوز","محلية","حزب الحركة الديمقراطية الاجتماعية","الحسين ديمان","1113","0"
"مراكش- آسفي","الحوز","الحوز","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","ثرايا  النال ","755","0"
"مراكش- آسفي","الحوز","الحوز","محلية","حزب جبهة القوى الديمقراطية","ابراهيم السروت","572","0"
"مراكش- آسفي","الحوز","الحوز","محلية","حزب الإصلاح والتنمية","عمر  المودن","365","0"
"مراكش- آسفي","الحوز","الحوز","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","مريم الجواوي","286","0"
"مراكش- آسفي","الحوز","الحوز","محلية","حزب الحرية والعدالة الاجتماعية","يوسف ابيدار","234","0"
"مراكش- آسفي","قلعة السراغنة","قلعة السراغنة","محلية","حزب الأصالة والمعاصرة","عبد الرحيم واعمرو","38513","2"
"مراكش- آسفي","قلعة السراغنة","قلعة السراغنة","محلية","حزب العدالة والتنمية","بلعيد اعلولال","12433","1"
"مراكش- آسفي","قلعة السراغنة","قلعة السراغنة","محلية","حزب الاستقلال","احمد التومي","9032","1"
"مراكش- آسفي","قلعة السراغنة","قلعة السراغنة","محلية","حزب التجمع الوطني للأحرار","المختار بنفائدة","8391","0"
"مراكش- آسفي","قلعة السراغنة","قلعة السراغنة","محلية","حزب الحركة الشعبية","عبدالهادي لغراري","7375","0"
"مراكش- آسفي","قلعة السراغنة","قلعة السراغنة","محلية","حزب التقدم والاشتراكية","عبد العالي دومو","6209","0"
"مراكش- آسفي","قلعة السراغنة","قلعة السراغنة","محلية","حزب الحركة الديمقراطية الاجتماعية","العياشي الفرفار","4421","0"
"مراكش- آسفي","قلعة السراغنة","قلعة السراغنة","محلية","حزب جبهة القوى الديمقراطية","الميلودي العصامي","3742","0"
"مراكش- آسفي","قلعة السراغنة","قلعة السراغنة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","عبد الغني  وافق","3180","0"
"مراكش- آسفي","قلعة السراغنة","قلعة السراغنة","محلية"," حزب النهضة والفضيلة","العرابي بدر الدين","2575","0"
"مراكش- آسفي","قلعة السراغنة","قلعة السراغنة","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","الحسن لغليمي","1355","0"
"مراكش- آسفي","قلعة السراغنة","قلعة السراغنة","محلية","حزب الاتحاد الدستوري","عبد العالي محمد هلالي","1076","0"
"مراكش- آسفي","قلعة السراغنة","قلعة السراغنة","محلية","حزب المجتمع الديمقراطي","محمد حداش","592","0"
"مراكش- آسفي","قلعة السراغنة","قلعة السراغنة","محلية","حزب النهضة","عبد الفتاح المؤدن","291","0"
"مراكش- آسفي","قلعة السراغنة","قلعة السراغنة","محلية","حزب الحرية والعدالة الاجتماعية","اسمهان الصالحي","173","0"
"مراكش- آسفي","الصويرة","الصويرة","محلية","حزب العدالة والتنمية","عبداللطيف العيدي","16613","1"
"مراكش- آسفي","الصويرة","الصويرة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","محمد ملال","16309","1"
"مراكش- آسفي","الصويرة","الصويرة","محلية","حزب التقدم ��الاشتراكية","سعيد ادبعلي","14875","1"
"مراكش- آسفي","الصويرة","الصويرة","محلية","حزب الأصالة والمعاصرة","اسماء الشعبي","14392","1"
"مراكش- آسفي","الصويرة","الصويرة","محلية","حزب التجمع الوطني للأحرار","محمد جني","10314","0"
"مراكش- آسفي","الصويرة","الصويرة","محلية","حزب الاستقلال","محمد  صبحي ","8566","0"
"مراكش- آسفي","الصويرة","الصويرة","محلية","حزب الحركة الشعبية","محماد الفراع","5160","0"
"مراكش- آسفي","الصويرة","الصويرة","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","احمد شبكوني","916","0"
"مراكش- آسفي","الصويرة","الصويرة","محلية","حزب الحركة الديمقراطية الاجتماعية","احمد جوي","831","0"
"مراكش- آسفي","الصويرة","الصويرة","محلية","حزب الاتحاد الدستوري","عبد الرحيم زغلول","574","0"
"مراكش- آسفي","الصويرة","الصويرة","محلية","حزب الوسط الاجتماعي","حسن ابدار","164","0"
"فاس- مكناس","الحاجب","الحاجب","محلية","حزب الاستقلال","يوسف حدهم","12014","1"
"فاس- مكناس","الحاجب","الحاجب","محلية","حزب العدالة والتنمية","خالد البوقرعي","11407","1"
"فاس- مكناس","الحاجب","الحاجب","محلية","حزب الحركة الشعبية","وحيد حكي��","8497","0"
"فاس- مكناس","الحاجب","الحاجب","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","محمد بنصاط","7627","0"
"فاس- مكناس","الحاجب","الحاجب","محلية","حزب الأصالة والمعاصرة","عمر العمود","4146","0"
"فاس- مكناس","الحاجب","الحاجب","محلية","حزب التجمع الوطني للأحرار","عبد اللـه  الغوتي","2800","0"
"فاس- مكناس","الحاجب","الحاجب","محلية","حزب الحركة الديمقراطية الاجتماعية","مصطفى حماني","1746","0"
"فاس- مكناس","الحاجب","الحاجب","محلية","حزب الاتحاد الدستوري","الطاهر ركراكي ","1117","0"
"فاس- مكناس","الحاجب","الحاجب","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","جواد العوفي","980","0"
"فاس- مكناس","الحاجب","الحاجب","محلية","حزب التقدم والاشتراكية","محمد امزيان","447","0"
"فاس- مكناس","الحاجب","الحاجب","محلية"," حزب النهضة والفضيلة","الحسين بويغجدن","303","0"
"فاس- مكناس","الحاجب","الحاجب","محلية","حزب الوحدة والديمقراطية","عبد السلام تغزت","136","0"
"فاس- مكناس","الحاجب","الحاجب","محلية","حزب اليسار الأخضر المغربي","ادريس بولجاوي","98","0"
"فاس- مكناس","الحاجب","الحاجب","محلية","حزب الوسط الاجتماعي","ادريس سادن","92","0"
"فاس- مكناس","الحاجب","الحاجب","محلية","حزب الشورى والاستقلال","محمد نجيب  البهجاوي","15","0"
"فاس- مكناس","ايفران","إفران","محلية","حزب الحركة الشعبية","محمد والزين","8372","1"
"فاس- مكناس","ايفران","إفران","محلية","حزب العدالة والتنمية","احمد رشيدي","5165","1"
"فاس- مكناس","ايفران","إفران","محلية","حزب الأصالة والمعاصرة","عبد الرزاق هاشيمي","5063","0"
"فاس- مكناس","ايفران","إفران","محلية","حزب التقدم والاشتراكية","محمد والطالب","4393","0"
"فاس- مكناس","ايفران","إفران","محلية","حزب الاستقلال","المصطفى يعكوبي","4349","0"
"فاس- مكناس","ايفران","إفران","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","عاشور لحسيني","2481","0"
"فاس- مكناس","ايفران","إفران","محلية","حزب التجمع الوطني للأحرار","نبيل بن الخياط بنعمر","1488","0"
"فاس- مكناس","ايفران","إفران","محلية","تحالف العهد و التجديد","يونس وبجة","1410","0"
"فاس- مكناس","ايفران","إفران","محلية","حزب جبهة القوى الديمقراطية","المهدي عبيدي","1021","0"
"فاس- مكناس","ايفران","إفران","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","حسن مرغان","588","0"
"فاس- مكناس","ايفران","إفران","محلية","حزب الاتحاد الدس��وري","مولاي اسماعيل الودغيري","353","0"
"فاس- مكناس","ايفران","إفران","محلية","حزب الحركة الديمقراطية الاجتماعية","حسن مرابطي","270","0"
"فاس- مكناس","ايفران","إفران","محلية","حزب الاتحاد المغربي للديمقراطية","محمد كزار","196","0"
"فاس- مكناس","ايفران","إفران","محلية","حزب العمل","ياسمين سغروشني","136","0"
"فاس- مكناس","ايفران","إفران","محلية"," حزب النهضة والفضيلة","مراد عابيدي","126","0"
"فاس- مكناس","ايفران","إفران","محلية","الحزب الديمقراطي الوطني","سعيد الخولاني","62","0"
"فاس- مكناس","ايفران","إفران","محلية","حزب اليسار الأخضر المغربي","المكي تمتليني","55","0"
"بني ملال -خنيفرة","خنيفرة","خنيفرة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","نبيل صبري","13484","1"
"بني ملال -خنيفرة","خنيفرة","خنيفرة","محلية","حزب الحركة الشعبية","لحسن ايت اشو","12200","1"
"بني ملال -خنيفرة","خنيفرة","خنيفرة","محلية","حزب الاستقلال","صالح اوغبال","11640","1"
"بني ملال -خنيفرة","خنيفرة","خنيفرة","محلية","حزب العدالة والتنمية","حفيظ  بادو","11607","0"
"بني ملال -خنيفرة","خنيفرة","خنيفرة","محلية","حزب الأصالة والمعاصرة","حكيمة غرمال","11037","0"
"بني ملال -خنيفرة","خنيفرة","خنيفرة","محلية","حزب التجمع الوطني للأحرار","المصطفى ابراهيمي","6568","0"
"بني ملال -خنيفرة","خنيفرة","خنيفرة","محلية","حزب البيئة والتنمية المستدامة","ميمون عقاوي","4785","0"
"بني ملال -خنيفرة","خنيفرة","خنيفرة","محلية","حزب التقدم والاشتراكية","فؤاد حجير","2922","0"
"بني ملال -خنيفرة","خنيفرة","خنيفرة","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","جمال بوطاط","2184","0"
"بني ملال -خنيفرة","خنيفرة","خنيفرة","محلية","حزب الحركة الديمقراطية الاجتماعية","رحال  ادريسي ","997","0"
"بني ملال -خنيفرة","خنيفرة","خنيفرة","محلية","حزب الاتحاد الدستوري","لحسن اخلو","864","0"
"بني ملال -خنيفرة","خنيفرة","خنيفرة","محلية","تحالف العهد و التجديد","محمد بوشفي","529","0"
"بني ملال -خنيفرة","خنيفرة","خنيفرة","محلية","حزب الوحدة والديمقراطية","محمد يوسفي","296","0"
